Ecosystem,Namespace,Name,Version,ExecutedCommands,Imports,MaliciousFileNames,Behavior,RemoteIPs,MetadataIPs,C2_IPs,C2_Domains,MD5,SHA1,SHA256,PackageMD5,PackageSHA1,PackageSHA256,MalwareFileSHA256,TarballSHA512,NpmIntegrity,Source,EvidenceType,Confidence,Notes,RemoteUrls,DownloadUrls,RegistryUrls,C2Domains,C2IPs,C2Urls,SourceUrls,Published,Detected,CollectedAt
npm,,keyv,6.0.0,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T09:35:00.763Z,2026-08-04T09:41:25.543Z,
npm,@thiennq,docs-viewer,1.6.2,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T09:38:13.626Z,2026-08-04T09:44:25.577Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814021109-bb8599a58492,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:11:09.000Z,2026-08-14T02:13:50.832Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814021109-bb8599a58492,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:11:09.000Z,2026-08-14T02:16:07.841Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814020205-42578996eca8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:02:05.000Z,2026-08-14T02:18:56.980Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814022612-44b8e36cd66e,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:26:12.000Z,2026-08-14T02:37:02.296Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814022612-44b8e36cd66e,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:26:12.000Z,2026-08-14T02:37:02.246Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814022612-44b8e36cd66e,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:26:12.000Z,2026-08-14T02:40:22.809Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814025608-0910db45fd23,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:56:08.000Z,2026-08-14T03:01:51.516Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814025608-0910db45fd23,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:56:08.000Z,2026-08-14T03:02:13.298Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814030116-284238f810cb,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:01:16.000Z,2026-08-14T03:03:15.728Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814031352-5ea8a8262650,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:13:52.000Z,2026-08-14T03:18:34.425Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814031352-5ea8a8262650,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:13:52.000Z,2026-08-14T03:18:34.590Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814031352-5ea8a8262650,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:13:52.000Z,2026-08-14T03:18:34.649Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814025608-0910db45fd23,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T02:56:08.000Z,2026-08-14T03:19:57.092Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814034209-e7aad9b7168f,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:42:09.000Z,2026-08-14T03:49:33.489Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814034209-e7aad9b7168f,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:42:09.000Z,2026-08-14T03:50:48.294Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814035001-a6e958a0edaa,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:50:01.000Z,2026-08-14T03:52:05.944Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814041209-bc608e4f8723,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:12:09.000Z,2026-08-14T04:14:51.430Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814041209-bc608e4f8723,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:12:09.000Z,2026-08-14T04:14:52.776Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814041209-bc608e4f8723,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:12:09.000Z,2026-08-14T04:16:37.742Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814042743-8a7cb431836b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:27:43.000Z,2026-08-14T04:33:14.153Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814042743-8a7cb431836b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:27:43.000Z,2026-08-14T04:38:58.543Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814042743-8a7cb431836b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:27:43.000Z,2026-08-14T04:41:47.543Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814034209-e7aad9b7168f,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T03:42:09.000Z,2026-08-14T04:42:07.211Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814045751-03a5bfd668cd,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:57:51.000Z,2026-08-14T05:04:49.327Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814045751-03a5bfd668cd,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:57:51.000Z,2026-08-14T05:04:40.782Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814045751-03a5bfd668cd,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T04:57:51.000Z,2026-08-14T05:05:48.008Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814051301-b1d0901d8319,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:13:01.000Z,2026-08-14T05:28:14.622Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814051301-b1d0901d8319,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:13:01.000Z,2026-08-14T05:29:39.673Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814052806-1d91fa076057,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:28:06.000Z,2026-08-14T05:30:43.164Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814051301-b1d0901d8319,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:13:01.000Z,2026-08-14T05:47:53.425Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814054306-b6e1e22862ef,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:43:06.000Z,2026-08-14T05:52:41.780Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814054306-b6e1e22862ef,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:43:06.000Z,2026-08-14T05:53:23.926Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814054306-b6e1e22862ef,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T05:43:06.000Z,2026-08-14T05:54:59.942Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814061445-6a412cd4e541,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:14:45.000Z,2026-08-14T06:19:14.954Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814061445-6a412cd4e541,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:14:45.000Z,2026-08-14T06:19:36.705Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814061445-6a412cd4e541,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:14:45.000Z,2026-08-14T06:20:41.026Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814062842-2e0b04c1f83f,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:28:42.000Z,2026-08-14T06:42:27.722Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814062842-2e0b04c1f83f,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:28:42.000Z,2026-08-14T06:44:12.717Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814062842-2e0b04c1f83f,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:28:42.000Z,2026-08-14T06:44:25.330Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814064501-98a239a2ed7d,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:45:01.000Z,2026-08-14T06:52:07.996Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814064501-98a239a2ed7d,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:45:01.000Z,2026-08-14T06:57:17.102Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814065910-9f409602249b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:59:10.000Z,2026-08-14T07:06:26.179Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814065910-9f409602249b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:59:10.000Z,2026-08-14T07:08:10.742Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814065910-9f409602249b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T06:59:10.000Z,2026-08-14T07:10:27.096Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814072544-9e8dd63f9694,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:25:44.000Z,2026-08-14T07:31:09.485Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814072924-c2479d7ca476,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:29:24.000Z,2026-08-14T07:31:45.659Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814072924-c2479d7ca476,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:29:24.000Z,2026-08-14T07:33:24.150Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814072924-c2479d7ca476,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:29:24.000Z,2026-08-14T07:33:22.879Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814074419-2d9895e6f824,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:44:19.000Z,2026-08-14T07:54:03.298Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814075359-c62a44151ba9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:53:59.000Z,2026-08-14T07:56:13.004Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814074419-2d9895e6f824,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:44:19.000Z,2026-08-14T07:55:44.616Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814075359-c62a44151ba9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:53:59.000Z,2026-08-14T07:58:04.641Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814075644-b94ec139bf08,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:56:44.000Z,2026-08-14T07:58:07.043Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814075359-c62a44151ba9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:53:59.000Z,2026-08-14T08:07:22.777Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814081723-0bdc2faf2df8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:17:23.000Z,2026-08-14T08:20:56.265Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814081723-0bdc2faf2df8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:17:23.000Z,2026-08-14T08:22:05.084Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814081723-0bdc2faf2df8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:17:23.000Z,2026-08-14T08:24:15.927Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814072544-9e8dd63f9694,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T07:25:44.000Z,2026-08-14T08:29:52.588Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814083902-8a04098396f2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:39:02.000Z,2026-08-14T08:45:26.307Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814084454-83681a3c7e69,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:44:54.000Z,2026-08-14T08:47:12.967Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814084454-83681a3c7e69,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:44:54.000Z,2026-08-14T08:48:06.662Z,
golang,github.com/JUXTAPOSITION1,v.a.p.e,v0.0.0-20260814085957-75486dc3a92b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:59:57.000Z,2026-08-14T09:12:32.685Z,
golang,github.com/juxtaposition1,V.A.P.E,v0.0.0-20260814085957-75486dc3a92b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:59:57.000Z,2026-08-14T09:14:41.790Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814085957-75486dc3a92b,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T08:59:57.000Z,2026-08-14T09:15:00.768Z,
golang,github.com/juxtaposition1,v.a.p.e,v0.0.0-20260814091446-3ab552e4cb0c,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-14T09:14:46.000Z,2026-08-14T09:20:35.414Z,
